Record_ID,City,Day_of_Week,Hour,Weather,Traffic_Level,Vehicle_Type,Road_Type,Speed_Limit_kmh,Average_Speed_kmh,Pedestrian_Count,Visibility_Percent,Near_Miss_Score,Incident
9001,Islamabad,Saturday,7,Fog,High,Car,Residential,50,24.3,11,46.2,59.6,0
9002,Lahore,Monday,17,Clear,High,Rickshaw,Main Road,60,34.0,8,84.4,56.1,0
9003,Lahore,Monday,22,Rain,Low,Motorcycle,Highway,100,90.3,10,80.6,36.3,0
9004,Peshawar,Tuesday,17,Clear,High,Rickshaw,School Zone,40,16.6,34,85.1,63.6,1
9005,Karachi,Friday,12,Cloudy,Low,Motorcycle,Residential,50,42.8,6,100.0,24.3,0
9006,Multan,Friday,17,Cloudy,Low,Motorcycle,Market,50,57.9,27,83.5,49.1,0
9007,Rawalpindi,Friday,14,Clear,Low,Bus,Highway,100,120.0,5,96.4,39.3,0
9008,Islamabad,Friday,3,Fog,Low,Rickshaw,School Zone,40,17.2,21,40.0,52.3,0
9009,Multan,Saturday,16,Clear,Low,Car,School Zone,40,68.9,32,89.3,55.7,1
9010,Lahore,Saturday,4,Clear,Low,Car,School Zone,40,48.0,31,88.7,50.8,0
9011,Peshawar,Monday,21,Dust,Medium,Car,Highway,100,104.2,15,65.0,50.9,0
9012,Rawalpindi,Wednesday,15,Clear,Low,Motorcycle,Residential,50,39.5,5,94.4,33.4,0
9013,Karachi,Thursday,8,Clear,Medium,Rickshaw,Market,50,22.4,23,100.0,29.4,0
9014,Multan,Saturday,9,Rain,High,Van,Highway,100,73.1,8,80.3,32.6,0
9015,Rawalpindi,Saturday,23,Rain,Severe,Car,Main Road,60,29.3,11,64.5,41.7,0
9016,Lahore,Sunday,17,Fog,Medium,Motorcycle,Main Road,60,49.1,4,45.9,59.2,0
9017,Islamabad,Saturday,16,Rain,Severe,Car,Market,50,10.0,22,81.2,38.7,0
9018,Multan,Wednesday,17,Dust,Medium,Van,Market,50,58.9,23,56.5,52.4,0
9019,Karachi,Wednesday,6,Fog,Low,Car,Highway,100,108.7,6,49.1,56.1,0
9020,Islamabad,Monday,3,Cloudy,High,Motorcycle,Main Road,60,52.4,7,89.3,27.7,0
9021,Quetta,Saturday,4,Clear,Severe,Car,School Zone,40,17.6,36,87.4,71.2,1
9022,Rawalpindi,Sunday,22,Rain,High,Motorcycle,Main Road,60,60.1,5,79.4,52.1,0
9023,Rawalpindi,Thursday,15,Clear,Low,Motorcycle,Main Road,60,39.9,11,91.2,34.0,0
9024,Peshawar,Friday,2,Clear,Low,Van,Residential,50,58.0,13,100.0,39.0,1
9025,Karachi,Saturday,17,Rain,Low,Rickshaw,Highway,100,103.5,7,70.5,54.1,0
9026,Rawalpindi,Monday,22,Fog,Medium,Van,Main Road,60,31.3,10,50.3,37.4,0
9027,Lahore,Monday,20,Clear,Medium,Bus,Main Road,60,69.1,4,94.8,35.8,0
9028,Quetta,Thursday,13,Clear,Medium,Car,School Zone,40,36.9,30,100.0,26.2,0
9029,Lahore,Sunday,14,Clear,Medium,Car,Main Road,60,49.4,13,94.9,24.9,0
9030,Islamabad,Tuesday,16,Clear,Medium,Motorcycle,Main Road,60,63.7,11,88.3,44.1,0
9031,Quetta,Monday,0,Clear,Medium,Car,Residential,50,43.7,5,89.5,29.2,0
9032,Quetta,Wednesday,20,Cloudy,Low,Motorcycle,School Zone,40,34.1,40,83.0,19.0,0
9033,Lahore,Wednesday,16,Clear,Medium,Car,Highway,100,98.1,8,92.1,46.7,0
9034,Rawalpindi,Friday,22,Clear,Severe,Car,Residential,50,10.0,9,81.1,53.1,1
9035,Lahore,Monday,10,Dust,High,Motorcycle,Main Road,60,44.6,7,68.7,46.0,0
9036,Karachi,Sunday,16,Rain,Medium,Van,School Zone,40,24.3,39,77.0,41.5,0
9037,Islamabad,Friday,13,Clear,Low,Car,Main Road,60,62.2,9,89.8,32.8,0
9038,Multan,Monday,19,Cloudy,Low,Motorcycle,Residential,50,50.2,4,95.0,45.4,0
9039,Quetta,Thursday,18,Clear,Medium,Motorcycle,Residential,50,48.5,6,94.7,36.3,0
9040,Karachi,Saturday,20,Fog,Medium,Motorcycle,School Zone,40,10.0,28,41.7,54.4,0
9041,Rawalpindi,Sunday,6,Clear,Low,Van,Highway,100,83.7,11,82.9,33.4,0
9042,Rawalpindi,Monday,23,Fog,Low,Motorcycle,Residential,50,31.0,6,45.8,45.1,0
9043,Lahore,Sunday,12,Dust,Medium,Motorcycle,Market,50,41.8,28,66.6,44.4,1
9044,Peshawar,Tuesday,17,Cloudy,Low,Motorcycle,School Zone,40,45.7,44,84.1,60.9,0
9045,Quetta,Sunday,22,Clear,Severe,Motorcycle,Highway,100,77.5,11,94.8,51.9,0
9046,Quetta,Sunday,13,Dust,Low,Car,Market,50,23.6,22,65.8,40.6,0
9047,Peshawar,Wednesday,0,Clear,Severe,Motorcycle,School Zone,40,16.3,32,83.0,58.6,1
9048,Rawalpindi,Thursday,6,Clear,High,Motorcycle,Residential,50,54.7,5,83.5,61.3,1
9049,Rawalpindi,Saturday,7,Clear,Medium,Van,Highway,100,73.2,13,99.9,10.4,0
9050,Multan,Saturday,17,Cloudy,Medium,Car,Main Road,60,70.0,11,75.3,39.2,0
9051,Multan,Wednesday,8,Clear,Medium,Motorcycle,Market,50,55.1,16,86.0,55.0,1
9052,Quetta,Sunday,0,Fog,Medium,Car,Main Road,60,41.1,6,58.1,32.8,0
9053,Multan,Saturday,21,Clear,Low,Motorcycle,Residential,50,50.4,5,94.4,39.0,0
9054,Multan,Friday,16,Rain,Low,Van,Main Road,60,52.7,10,75.3,38.6,0
9055,Islamabad,Thursday,18,Clear,Medium,Car,Residential,50,40.0,6,100.0,12.3,0
9056,Quetta,Tuesday,5,Clear,Low,Motorcycle,Highway,100,108.2,6,95.0,63.4,0
9057,Rawalpindi,Wednesday,2,Clear,Medium,Car,Main Road,60,71.4,8,86.9,33.4,0
9058,Rawalpindi,Monday,23,Fog,Severe,Motorcycle,Residential,50,14.4,6,50.0,62.8,0
9059,Multan,Monday,4,Clear,High,Car,Main Road,60,56.2,4,84.8,45.0,1
9060,Islamabad,Monday,1,Rain,High,Rickshaw,Market,50,14.5,16,76.4,60.4,1
9061,Multan,Thursday,19,Clear,Medium,Motorcycle,Market,50,48.8,20,88.0,37.2,0
9062,Multan,Tuesday,3,Rain,Low,Car,Main Road,60,54.7,8,66.1,44.7,0
9063,Karachi,Saturday,9,Clear,Low,Motorcycle,Main Road,60,43.5,5,83.4,18.2,0
9064,Karachi,Tuesday,9,Clear,Severe,Car,Main Road,60,29.4,8,87.7,36.4,0
9065,Islamabad,Tuesday,23,Cloudy,High,Motorcycle,Market,50,41.9,27,82.5,44.5,0
9066,Islamabad,Wednesday,20,Clear,Medium,Motorcycle,Residential,50,45.8,4,100.0,38.1,0
9067,Karachi,Thursday,10,Clear,High,Rickshaw,Residential,50,31.8,7,96.7,24.0,0
9068,Karachi,Monday,15,Clear,High,Motorcycle,Market,50,24.6,19,77.9,55.1,1
9069,Karachi,Wednesday,16,Rain,High,Rickshaw,Residential,50,24.1,10,84.3,29.1,0
9070,Karachi,Saturday,15,Clear,High,Car,Market,50,42.7,20,83.1,44.9,0
9071,Quetta,Tuesday,6,Clear,Low,Motorcycle,School Zone,40,26.2,39,88.3,39.7,0
9072,Quetta,Sunday,15,Rain,Medium,Motorcycle,Residential,50,48.1,11,83.4,56.7,0
9073,Multan,Monday,2,Clear,Medium,Bus,Market,50,35.1,26,88.0,30.2,0
9074,Lahore,Thursday,15,Cloudy,High,Bus,Market,50,28.5,26,100.0,30.1,0
9075,Multan,Friday,7,Cloudy,Severe,Bus,Residential,50,23.1,6,95.7,33.2,0
9076,Islamabad,Tuesday,11,Fog,High,Bus,Market,50,31.7,21,44.1,47.0,0
9077,Peshawar,Tuesday,2,Clear,Low,Car,Highway,100,120.0,9,98.2,37.2,0
9078,Lahore,Tuesday,16,Cloudy,Low,Motorcycle,Highway,100,119.2,8,89.6,41.1,0
9079,Peshawar,Tuesday,20,Clear,High,Car,Main Road,60,37.5,11,88.2,48.1,0
9080,Peshawar,Monday,17,Clear,Low,Car,School Zone,40,35.0,43,87.7,16.9,0
9081,Rawalpindi,Thursday,10,Cloudy,Low,Bus,Highway,100,81.7,10,92.0,1.8,0
9082,Islamabad,Wednesday,3,Clear,High,Motorcycle,School Zone,40,21.5,39,87.0,69.3,1
9083,Quetta,Monday,15,Clear,Medium,Motorcycle,Main Road,60,51.4,5,86.6,32.5,0
9084,Lahore,Thursday,16,Cloudy,High,Rickshaw,Residential,50,40.4,10,92.5,34.5,0
9085,Multan,Wednesday,8,Clear,Medium,Rickshaw,Residential,50,46.5,9,99.0,52.7,0
9086,Islamabad,Tuesday,5,Clear,Medium,Van,Residential,50,42.0,5,97.3,23.9,0
9087,Karachi,Thursday,23,Clear,Low,Motorcycle,Residential,50,30.0,9,75.7,45.5,0
9088,Islamabad,Tuesday,19,Clear,High,Motorcycle,School Zone,40,17.8,43,89.6,63.0,0
9089,Peshawar,Sunday,1,Clear,High,Car,Market,50,37.0,31,93.2,62.8,0
9090,Quetta,Thursday,8,Clear,Low,Car,Residential,50,58.3,12,91.5,37.6,0
9091,Karachi,Saturday,20,Clear,Medium,Motorcycle,Residential,50,68.1,14,96.9,41.7,0
9092,Islamabad,Friday,5,Cloudy,Low,Car,Residential,50,65.8,9,84.9,49.9,0
9093,Islamabad,Tuesday,2,Clear,High,Motorcycle,Residential,50,36.4,10,87.5,39.5,0
9094,Quetta,Tuesday,19,Rain,Low,Motorcycle,Main Road,60,52.0,9,73.7,37.9,0
9095,Peshawar,Tuesday,5,Fog,Low,Car,Residential,50,48.5,8,45.7,50.2,0
9096,Multan,Saturday,6,Clear,Low,Motorcycle,Main Road,60,46.5,12,89.5,18.5,0
9097,Karachi,Monday,0,Clear,High,Car,Highway,100,72.6,7,86.6,40.4,0
9098,Peshawar,Wednesday,22,Cloudy,Low,Motorcycle,Highway,100,94.7,5,89.7,51.9,0
9099,Quetta,Tuesday,0,Clear,Low,Car,School Zone,40,26.7,34,86.3,35.3,0
9100,Islamabad,Tuesday,4,Rain,Low,Rickshaw,Residential,50,27.5,9,64.7,45.3,0
9101,Multan,Monday,5,Clear,Medium,Bus,Market,50,48.1,22,88.3,37.7,0
9102,Lahore,Monday,12,Clear,Medium,Rickshaw,Highway,100,97.8,11,86.7,47.4,0
9103,Lahore,Friday,1,Clear,Medium,Rickshaw,Main Road,60,53.3,5,86.2,31.2,0
9104,Rawalpindi,Thursday,14,Clear,Medium,Bus,Market,50,46.9,27,84.4,36.0,0
9105,Lahore,Tuesday,14,Clear,Severe,Rickshaw,Residential,50,41.6,14,77.0,43.6,0
9106,Quetta,Thursday,12,Clear,High,Motorcycle,Residential,50,26.6,7,87.4,30.6,0
9107,Quetta,Sunday,13,Clear,Medium,Car,Highway,100,91.7,8,89.4,34.7,0
9108,Quetta,Monday,21,Cloudy,Low,Van,Market,50,36.3,29,82.5,24.9,0
9109,Karachi,Monday,6,Clear,High,Motorcycle,Market,50,48.8,22,95.4,56.4,0
9110,Rawalpindi,Friday,13,Dust,Medium,Bus,Main Road,60,41.7,8,61.1,18.6,0
9111,Karachi,Wednesday,23,Clear,Severe,Rickshaw,Residential,50,10.0,5,95.5,43.4,0
9112,Multan,Saturday,9,Clear,Severe,Van,Highway,100,81.9,4,80.2,58.7,0
9113,Lahore,Saturday,16,Clear,Medium,Rickshaw,Main Road,60,58.7,4,93.9,19.3,0
9114,Multan,Saturday,13,Rain,Low,Bus,School Zone,40,29.7,32,89.8,41.9,0
9115,Lahore,Monday,7,Cloudy,Low,Bus,Highway,100,94.5,11,87.3,33.1,0
9116,Islamabad,Tuesday,3,Clear,High,Motorcycle,Main Road,60,67.5,11,100.0,65.8,1
9117,Karachi,Friday,15,Clear,High,Motorcycle,Main Road,60,31.6,8,79.6,20.4,0
9118,Peshawar,Wednesday,23,Fog,Medium,Van,Main Road,60,61.8,12,43.8,51.1,0
9119,Multan,Sunday,12,Rain,High,Van,Main Road,60,24.2,10,72.1,49.8,0
9120,Islamabad,Saturday,21,Clear,Medium,Car,Main Road,60,74.7,11,98.9,36.4,0
9121,Karachi,Friday,19,Cloudy,Medium,Car,Main Road,60,60.5,11,86.4,51.4,1
9122,Quetta,Monday,17,Clear,Low,Car,Market,50,38.5,21,90.1,20.9,0
9123,Rawalpindi,Saturday,13,Clear,Medium,Car,School Zone,40,40.1,33,84.0,47.8,1
9124,Multan,Wednesday,17,Rain,Low,Rickshaw,Main Road,60,39.3,12,83.7,23.0,0
9125,Karachi,Sunday,4,Rain,High,Car,Main Road,60,33.7,7,81.5,65.1,1
9126,Rawalpindi,Thursday,8,Clear,Medium,Rickshaw,School Zone,40,30.7,50,89.6,24.5,0
9127,Multan,Sunday,2,Dust,High,Bus,Main Road,60,47.7,8,67.9,39.8,0
9128,Rawalpindi,Wednesday,7,Cloudy,Severe,Van,Main Road,60,43.6,9,91.4,55.8,0
9129,Multan,Sunday,19,Clear,Medium,Bus,Main Road,60,30.4,10,91.9,17.2,0
9130,Lahore,Tuesday,21,Clear,Medium,Car,Main Road,60,50.8,4,92.6,0.0,0
9131,Peshawar,Saturday,9,Clear,Low,Van,Highway,100,118.3,9,95.3,39.5,0
9132,Multan,Saturday,21,Clear,Medium,Motorcycle,Main Road,60,45.0,9,85.2,10.6,0
9133,Karachi,Thursday,18,Cloudy,Severe,Van,Residential,50,40.0,8,92.5,38.1,0
9134,Peshawar,Sunday,20,Clear,High,Motorcycle,Residential,50,33.5,6,89.8,44.6,0
9135,Rawalpindi,Thursday,2,Clear,Medium,Car,Highway,100,107.8,5,75.8,23.4,0
9136,Lahore,Sunday,10,Dust,Low,Motorcycle,Residential,50,61.1,9,61.8,51.4,0
9137,Multan,Saturday,10,Fog,High,Motorcycle,Main Road,60,28.2,12,41.5,50.9,1
9138,Peshawar,Tuesday,16,Cloudy,Medium,Car,Residential,50,39.5,7,86.3,26.5,0
9139,Islamabad,Sunday,15,Cloudy,Medium,Motorcycle,School Zone,40,47.5,29,90.5,48.6,1
9140,Rawalpindi,Thursday,6,Rain,Low,Van,Main Road,60,50.5,7,82.1,23.1,0
9141,Islamabad,Monday,3,Cloudy,Low,Rickshaw,Main Road,60,80.8,6,83.6,50.3,0
9142,Quetta,Saturday,22,Clear,Medium,Rickshaw,Highway,100,78.6,7,78.0,24.5,0
9143,Peshawar,Wednesday,18,Clear,High,Van,Highway,100,81.9,5,85.2,29.9,0
9144,Peshawar,Wednesday,11,Cloudy,Low,Bus,Main Road,60,60.3,6,96.5,21.6,0
9145,Peshawar,Tuesday,14,Clear,Low,Motorcycle,Market,50,60.1,23,84.4,53.2,1
9146,Quetta,Monday,10,Clear,Medium,Rickshaw,Main Road,60,61.3,7,99.2,37.6,0
9147,Karachi,Thursday,4,Rain,Medium,Car,Market,50,24.0,13,87.5,23.1,0
9148,Rawalpindi,Sunday,4,Clear,Low,Motorcycle,Highway,100,95.6,10,91.0,47.3,1
9149,Rawalpindi,Saturday,14,Clear,Medium,Car,Highway,100,80.9,6,78.7,14.2,0
9150,Multan,Wednesday,17,Clear,Low,Car,Main Road,60,68.7,10,82.9,47.8,0
9151,Multan,Wednesday,10,Clear,High,Car,Residential,50,34.8,6,97.2,27.7,0
9152,Multan,Wednesday,11,Dust,High,Motorcycle,Residential,50,28.3,9,62.1,61.0,0
9153,Rawalpindi,Wednesday,1,Cloudy,Severe,Car,Market,50,24.7,19,80.8,44.3,0
9154,Karachi,Friday,19,Dust,High,Motorcycle,Main Road,60,36.7,7,61.4,73.0,1
9155,Peshawar,Tuesday,14,Clear,High,Rickshaw,School Zone,40,29.2,44,94.2,68.7,1
9156,Peshawar,Thursday,19,Cloudy,High,Bus,Market,50,46.6,24,88.7,34.3,0
9157,Quetta,Saturday,3,Cloudy,High,Car,Main Road,60,37.3,9,97.5,37.0,0
9158,Islamabad,Saturday,21,Clear,High,Van,Market,50,49.6,21,76.5,50.9,1
9159,Karachi,Saturday,17,Clear,Medium,Car,Main Road,60,27.5,13,87.9,37.3,0
9160,Lahore,Thursday,5,Cloudy,High,Car,Main Road,60,45.9,8,100.0,26.9,0
9161,Karachi,Tuesday,22,Fog,Low,Car,Main Road,60,52.8,12,42.5,33.2,0
9162,Quetta,Monday,18,Dust,High,Motorcycle,Main Road,60,39.4,4,77.3,53.0,0
9163,Islamabad,Sunday,10,Clear,High,Car,Main Road,60,37.1,9,86.4,35.6,0
9164,Islamabad,Sunday,23,Clear,High,Motorcycle,Residential,50,37.9,10,86.2,42.2,1
9165,Multan,Tuesday,1,Cloudy,High,Motorcycle,Residential,50,29.7,9,78.5,37.1,0
9166,Multan,Wednesday,7,Clear,Medium,Rickshaw,Residential,50,48.3,8,100.0,28.5,0
9167,Islamabad,Sunday,10,Clear,Severe,Motorcycle,Residential,50,10.0,8,100.0,48.8,0
9168,Peshawar,Wednesday,4,Clear,Severe,Motorcycle,Market,50,11.9,20,94.1,82.1,1
9169,Lahore,Tuesday,17,Clear,Severe,Bus,Main Road,60,38.2,8,77.8,37.0,0
9170,Islamabad,Tuesday,22,Clear,Medium,Rickshaw,Market,50,47.0,24,70.8,54.5,0
9171,Rawalpindi,Thursday,17,Cloudy,Medium,Car,School Zone,40,38.9,30,89.2,37.9,0
9172,Peshawar,Thursday,13,Fog,Medium,Van,Residential,50,30.8,9,41.6,33.1,0
9173,Lahore,Friday,21,Clear,Medium,Rickshaw,Residential,50,36.2,8,86.3,18.3,0
9174,Rawalpindi,Saturday,9,Clear,Medium,Car,Highway,100,84.0,5,83.2,25.7,0
9175,Lahore,Friday,2,Cloudy,Low,Rickshaw,Residential,50,48.5,4,88.9,22.0,0
9176,Quetta,Saturday,8,Clear,Severe,Motorcycle,Main Road,60,29.6,5,91.4,75.7,0
9177,Lahore,Wednesday,2,Fog,High,Car,Market,50,20.9,21,49.1,46.8,0
9178,Rawalpindi,Friday,10,Clear,Severe,Van,Residential,50,10.8,10,90.0,59.8,0
9179,Karachi,Friday,11,Fog,Medium,Rickshaw,School Zone,40,24.0,33,37.0,67.8,1
9180,Lahore,Monday,11,Clear,Medium,Car,Main Road,60,28.8,9,95.0,17.2,0
9181,Karachi,Tuesday,2,Rain,Low,Van,Residential,50,25.7,5,77.2,20.2,0
9182,Lahore,Thursday,20,Cloudy,Medium,Rickshaw,Market,50,45.4,27,100.0,27.4,0
9183,Quetta,Friday,6,Fog,Severe,Motorcycle,Market,50,11.1,23,31.8,80.5,1
9184,Rawalpindi,Thursday,13,Cloudy,Medium,Rickshaw,Main Road,60,88.2,10,98.7,29.1,0
9185,Lahore,Saturday,23,Cloudy,Medium,Van,Residential,50,56.9,8,74.8,44.2,0
9186,Islamabad,Friday,10,Cloudy,Medium,Motorcycle,Main Road,60,57.4,4,85.2,44.0,1
9187,Quetta,Saturday,6,Rain,Severe,Motorcycle,Market,50,19.0,28,62.6,78.8,1
9188,Islamabad,Friday,20,Dust,Low,Car,Highway,100,93.7,7,60.9,62.4,1
9189,Quetta,Sunday,9,Clear,Severe,Motorcycle,Main Road,60,22.8,5,93.9,34.6,0
9190,Quetta,Wednesday,10,Clear,High,Bus,Highway,100,101.8,15,96.4,45.1,0
9191,Multan,Monday,14,Clear,High,Motorcycle,Residential,50,45.7,7,96.4,58.4,0
9192,Lahore,Saturday,18,Clear,Medium,Car,Main Road,60,68.3,5,100.0,49.4,0
9193,Rawalpindi,Tuesday,15,Dust,Low,Rickshaw,Main Road,60,76.9,5,60.3,55.4,0
9194,Multan,Tuesday,21,Clear,Medium,Rickshaw,Main Road,60,52.3,11,94.6,22.5,0
9195,Rawalpindi,Wednesday,20,Cloudy,Low,Motorcycle,Market,50,38.6,27,100.0,7.6,0
9196,Peshawar,Wednesday,19,Cloudy,High,Rickshaw,Residential,50,16.5,6,91.4,40.7,0
9197,Rawalpindi,Sunday,11,Dust,High,Car,School Zone,40,10.0,32,72.0,49.2,0
9198,Karachi,Tuesday,17,Cloudy,Medium,Van,Main Road,60,74.5,12,100.0,45.0,0
9199,Lahore,Saturday,22,Clear,Medium,Motorcycle,Main Road,60,57.7,7,95.8,26.9,0
9200,Islamabad,Tuesday,12,Fog,Severe,Car,Main Road,60,17.8,9,38.6,43.6,0
9201,Rawalpindi,Monday,4,Clear,High,Motorcycle,Main Road,60,32.9,7,90.4,45.7,0
9202,Islamabad,Friday,3,Rain,High,Car,Main Road,60,64.5,13,77.1,70.2,0
9203,Peshawar,Monday,13,Clear,Medium,Motorcycle,Residential,50,51.3,10,80.4,36.3,1
9204,Lahore,Sunday,7,Clear,High,Van,Residential,50,14.5,7,81.1,34.7,0
9205,Rawalpindi,Sunday,8,Dust,Low,Car,Market,50,51.1,21,73.8,49.0,0
9206,Multan,Tuesday,18,Rain,Low,Van,Main Road,60,35.4,6,82.8,38.5,0
9207,Islamabad,Friday,2,Clear,Medium,Bus,Market,50,33.9,27,95.1,30.2,0
9208,Multan,Tuesday,4,Cloudy,Severe,Motorcycle,Highway,100,79.2,10,92.4,81.9,1
9209,Quetta,Monday,20,Clear,Medium,Motorcycle,Main Road,60,45.7,6,90.4,39.4,0
9210,Multan,Monday,17,Clear,Low,Car,Residential,50,36.9,6,84.9,25.7,0
9211,Rawalpindi,Saturday,0,Rain,High,Van,Main Road,60,38.4,10,91.7,42.2,0
9212,Peshawar,Saturday,7,Rain,High,Rickshaw,Main Road,60,42.4,4,79.2,58.7,0
9213,Multan,Monday,18,Dust,Medium,Rickshaw,Highway,100,104.6,17,52.6,42.0,0
9214,Quetta,Friday,16,Cloudy,High,Car,Main Road,60,31.7,5,86.6,13.0,0
9215,Islamabad,Sunday,16,Cloudy,Medium,Motorcycle,Residential,50,31.2,9,88.8,32.3,0
9216,Islamabad,Saturday,10,Clear,Low,Motorcycle,Main Road,60,70.4,5,89.6,48.8,0
9217,Lahore,Saturday,1,Clear,High,Rickshaw,Main Road,60,57.0,9,98.9,59.2,0
9218,Multan,Thursday,5,Clear,Low,Motorcycle,Highway,100,107.1,10,88.8,50.6,0
9219,Multan,Thursday,21,Dust,Severe,Motorcycle,Market,50,25.0,28,66.3,60.0,0
9220,Lahore,Saturday,13,Clear,Medium,Bus,Residential,50,33.5,6,97.4,10.3,0
9221,Islamabad,Tuesday,2,Clear,High,Motorcycle,Market,50,13.0,21,97.5,43.9,0
9222,Quetta,Friday,11,Cloudy,Severe,Rickshaw,Highway,100,80.2,7,79.0,42.8,1
9223,Multan,Wednesday,3,Clear,Medium,Motorcycle,Market,50,22.2,16,96.0,30.5,0
9224,Lahore,Saturday,11,Dust,Medium,Motorcycle,School Zone,40,45.1,26,70.8,60.4,0
9225,Islamabad,Thursday,12,Clear,High,Motorcycle,Main Road,60,34.3,10,100.0,51.6,1
9226,Quetta,Friday,1,Rain,Low,Rickshaw,School Zone,40,17.0,36,78.1,52.4,0
9227,Karachi,Friday,1,Clear,Low,Car,Market,50,62.1,22,93.4,39.3,1
9228,Rawalpindi,Thursday,14,Clear,High,Motorcycle,Highway,100,95.3,6,93.7,64.4,1
9229,Multan,Friday,22,Dust,Low,Motorcycle,Highway,100,97.7,4,66.8,54.0,0
9230,Karachi,Friday,16,Cloudy,Medium,Van,Main Road,60,38.9,6,77.9,16.9,0
9231,Karachi,Thursday,6,Clear,Severe,Bus,Highway,100,74.1,7,79.9,40.3,0
9232,Rawalpindi,Monday,13,Clear,High,Bus,Residential,50,21.5,2,87.3,33.0,0
9233,Islamabad,Saturday,11,Clear,High,Car,Residential,50,23.9,8,80.4,27.6,0
9234,Islamabad,Tuesday,16,Clear,Severe,Car,Main Road,60,49.6,9,89.3,45.3,0
9235,Lahore,Wednesday,13,Clear,Low,Rickshaw,Highway,100,100.0,7,83.3,30.0,0
9236,Peshawar,Tuesday,5,Cloudy,Severe,Rickshaw,Residential,50,10.0,9,83.0,46.2,0
9237,Islamabad,Monday,18,Clear,High,Motorcycle,School Zone,40,32.9,29,81.2,60.3,1
9238,Rawalpindi,Sunday,23,Clear,Low,Rickshaw,Main Road,60,68.7,6,89.7,47.0,0
9239,Peshawar,Monday,5,Cloudy,Severe,Rickshaw,Residential,50,10.0,4,95.3,54.5,0
9240,Rawalpindi,Friday,17,Clear,Medium,Car,Residential,50,44.0,13,92.6,29.6,0
9241,Rawalpindi,Tuesday,23,Cloudy,Severe,Car,Highway,100,66.7,14,83.0,47.2,1
9242,Rawalpindi,Monday,4,Cloudy,High,Rickshaw,Residential,50,53.0,4,100.0,55.6,0
9243,Multan,Tuesday,23,Clear,Medium,Rickshaw,Residential,50,35.5,7,84.9,14.4,0
9244,Multan,Monday,23,Clear,Medium,Motorcycle,School Zone,40,40.7,34,93.9,66.4,0
9245,Peshawar,Wednesday,5,Clear,Medium,Car,Residential,50,60.9,12,88.3,25.9,0
9246,Karachi,Monday,1,Cloudy,Medium,Van,Residential,50,45.0,14,97.6,15.6,0
9247,Multan,Tuesday,7,Cloudy,Low,Rickshaw,Market,50,40.1,27,87.0,17.1,0
9248,Quetta,Friday,14,Cloudy,Severe,Van,Main Road,60,21.0,13,100.0,51.8,0
9249,Rawalpindi,Tuesday,14,Fog,High,Rickshaw,Residential,50,20.7,5,45.1,47.9,0
9250,Multan,Thursday,10,Cloudy,High,Car,Residential,50,37.9,5,81.3,55.1,1
9251,Lahore,Tuesday,21,Rain,Medium,Car,Market,50,52.1,28,79.1,54.4,0
9252,Islamabad,Wednesday,21,Clear,Low,Bus,Market,50,43.1,29,94.9,19.9,0
9253,Quetta,Saturday,23,Clear,Medium,Bus,Market,50,43.2,18,88.2,10.3,0
9254,Islamabad,Wednesday,0,Clear,Medium,Rickshaw,Residential,50,44.5,8,92.2,16.2,0
9255,Islamabad,Wednesday,17,Cloudy,Low,Van,Main Road,60,64.5,8,98.2,43.1,0
9256,Peshawar,Monday,11,Clear,High,Motorcycle,Residential,50,21.7,8,81.7,64.4,0
9257,Lahore,Wednesday,11,Cloudy,High,Rickshaw,Market,50,23.8,25,84.8,25.0,0
9258,Lahore,Tuesday,10,Cloudy,High,Car,Main Road,60,30.3,11,96.1,31.3,0
9259,Quetta,Saturday,7,Clear,Low,Rickshaw,Market,50,41.5,18,80.7,26.4,0
9260,Lahore,Sunday,6,Cloudy,High,Car,Residential,50,36.6,10,84.5,23.3,0
9261,Lahore,Friday,22,Clear,Medium,Van,Residential,50,48.2,7,90.1,49.7,0
9262,Lahore,Sunday,20,Clear,Low,Car,Main Road,60,61.8,7,99.1,34.4,0
9263,Quetta,Wednesday,1,Rain,Severe,Motorcycle,Residential,50,15.0,4,81.5,73.5,1
9264,Karachi,Tuesday,10,Rain,Low,Car,School Zone,40,22.8,42,73.4,48.2,0
9265,Lahore,Monday,21,Clear,Low,Rickshaw,Highway,100,100.7,6,81.5,43.4,1
9266,Multan,Monday,9,Clear,Medium,Bus,Market,50,43.5,20,90.2,32.9,0
9267,Lahore,Friday,2,Clear,Low,Bus,Market,50,45.6,20,90.4,24.2,0
9268,Peshawar,Friday,19,Clear,Low,Motorcycle,School Zone,40,34.5,44,89.1,47.8,0
9269,Peshawar,Tuesday,9,Fog,High,Van,Residential,50,29.0,7,47.5,56.6,0
9270,Multan,Friday,17,Clear,High,Motorcycle,Residential,50,36.9,12,88.5,40.9,0
9271,Lahore,Friday,13,Fog,High,Car,Highway,100,81.3,8,49.9,56.8,1
9272,Karachi,Monday,17,Dust,Low,Car,Highway,100,107.6,7,60.1,57.8,0
9273,Lahore,Tuesday,23,Clear,Severe,Van,Residential,50,10.0,8,100.0,43.6,0
9274,Multan,Saturday,7,Clear,Severe,Rickshaw,Main Road,60,23.3,13,83.4,57.6,1
9275,Lahore,Friday,9,Rain,Medium,Car,Residential,50,26.5,5,71.1,22.5,0
