User_ID,Date,Age,Occupation,Sleep_Hours,Sleep_Quality,Screen_Time_Hours,Social_Media_Hours,Study_Work_Hours,Exercise_Minutes,Notifications_Received,Phone_Pickups,Caffeine_Cups,Stress_Score,Mood_Score,Productivity_Score,Tasks_Planned,Tasks_Completed,Weekend
U03716,2025-12-10,21,Analyst,8.8,10.0,4.6,2.2,10.3,20,107,69,2,3,8.0,98.8,6,5,Yes
U02006,2025-12-10,33,Software Engineer,8.0,10.0,6.0,2.5,7.1,63,110,77,1,3,10.0,100.0,7,4,Yes
U05313,2025-12-10,36,Freelancer,6.9,8.0,7.5,2.6,7.6,7,119,105,0,6,8.0,72.4,3,0,No
U03423,2025-12-11,38,Analyst,5.0,7.0,2.2,1.8,11.4,4,80,41,0,4,9.0,90.9,6,4,Yes
U05106,2025-12-11,24,Teacher,5.2,8.0,4.0,1.3,11.6,51,107,34,2,6,5.0,83.2,11,6,No
U04580,2025-12-11,28,Software Engineer,5.1,8.0,5.6,1.4,7.8,39,122,68,1,3,5.0,67.5,8,7,No
U00637,2025-12-11,45,Student,6.1,9.0,8.5,3.1,5.3,21,180,94,2,7,8.0,62.4,8,2,Yes
U02172,2025-12-11,20,Designer,6.8,10.0,6.3,3.0,8.8,58,148,81,1,4,8.0,69.7,3,1,No
U02193,2025-12-11,29,Student,5.9,8.0,2.9,1.1,11.2,21,119,31,5,6,10.0,91.2,4,4,Yes
U00309,2025-12-11,45,Student,7.7,10.0,3.2,0.6,12.0,41,58,32,1,4,7.0,100.0,5,3,No
U06669,2025-12-11,34,Analyst,7.3,7.0,9.2,0.9,5.2,18,119,109,0,4,10.0,65.0,8,7,Yes
U01049,2025-12-11,25,Student,7.8,9.0,3.9,1.0,11.9,100,128,62,3,2,10.0,100.0,9,6,No
U00283,2025-12-11,37,Freelancer,7.3,10.0,5.9,3.5,9.6,8,103,83,3,6,9.0,91.6,9,7,Yes
U05920,2025-12-11,42,Teacher,6.0,9.0,6.8,3.8,8.6,64,151,97,0,5,10.0,92.8,8,4,No
U05539,2025-12-11,33,Student,7.2,10.0,8.5,6.0,6.6,32,177,136,0,6,10.0,78.0,3,3,No
U01420,2025-12-11,41,Designer,7.1,9.0,4.7,2.8,8.8,30,96,76,1,3,8.0,99.1,8,6,No
U04465,2025-12-11,18,Analyst,7.0,10.0,5.1,1.7,8.9,2,124,70,2,6,10.0,87.5,7,4,No
U01257,2025-12-11,19,Software Engineer,8.3,10.0,4.3,0.9,6.7,110,65,40,1,1,10.0,99.7,13,11,Yes
U03452,2025-12-11,51,Student,7.5,10.0,4.5,1.2,8.7,17,87,52,0,4,10.0,94.1,7,5,No
U06681,2025-12-11,38,Software Engineer,8.4,10.0,5.1,1.8,9.1,63,90,63,3,3,,86.5,7,6,Yes
U06145,2025-12-11,47,Software Engineer,8.7,9.0,3.2,1.4,10.5,17,91,59,1,3,10.0,100.0,6,4,No
U00413,2025-12-11,46,Designer,7.5,10.0,6.9,4.0,10.2,51,111,77,0,5,8.0,94.2,7,5,No
U06575,2025-12-11,43,Teacher,7.5,10.0,6.8,2.8,10.6,70,145,87,0,5,10.0,100.0,4,1,No
U04205,2025-12-11,30,Software Engineer,8.2,,3.4,0.1,9.9,61,56,34,2,2,7.0,100.0,12,9,No
U04953,2025-12-11,43,Designer,7.0,8.0,5.8,2.1,5.9,38,111,79,1,5,7.0,86.4,2,0,No
U06300,2025-12-11,35,Teacher,6.1,9.0,6.3,3.2,11.3,24,121,86,1,7,6.0,69.2,6,3,No
U03282,2025-12-11,53,Software Engineer,6.7,10.0,1.0,0.6,10.3,69,53,3,1,1,8.0,100.0,12,9,Yes
U03155,2025-12-11,48,Designer,6.7,10.0,2.7,0.9,9.8,6,74,46,2,2,8.0,100.0,5,4,No
U02961,2025-12-12,34,Student,6.2,8.0,1.0,0.8,12.0,12,45,19,1,3,9.0,100.0,5,4,No
U02214,2025-12-12,52,Teacher,6.8,7.0,2.7,1.5,10.3,24,83,57,3,4,8.0,100.0,2,2,No
U06469,2025-12-12,34,Designer,5.8,8.0,9.5,0.9,5.7,60,127,95,2,6,10.0,75.3,6,2,No
U01510,2025-12-12,60,Analyst,7.0,9.0,6.6,2.1,7.3,4,101,60,1,4,7.0,76.9,6,5,No
U06823,2025-12-12,40,Designer,6.5,10.0,4.5,2.2,9.8,47,117,85,1,3,9.0,100.0,4,4,No
U00892,2025-12-12,37,Teacher,6.7,8.0,5.9,0.6,6.8,33,94,70,0,5,8.0,75.1,8,5,No
U06149,2025-12-12,39,Designer,6.8,9.0,5.1,2.6,9.3,36,95,50,2,5,9.0,92.5,8,6,No
U01032,2025-12-12,40,Freelancer,5.1,5.0,6.2,3.8,8.5,32,152,98,1,6,8.0,74.3,13,6,No
U04313,2025-12-12,27,Freelancer,6.7,10.0,6.2,4.2,5.4,26,110,86,3,6,9.0,80.0,8,5,No
U04613,2025-12-12,37,Software Engineer,8.5,9.0,9.0,5.8,10.4,18,175,130,2,5,10.0,88.0,5,3,No
U06951,2025-12-12,24,Student,6.4,5.0,7.9,2.0,10.9,60,173,75,1,8,9.0,76.7,10,6,No
U05280,2025-12-12,20,Freelancer,5.2,4.0,6.4,1.2,7.1,40,98,82,1,4,8.0,84.0,9,5,No
U00249,2025-12-12,49,Freelancer,7.3,8.0,5.8,1.8,8.8,37,75,72,0,4,9.0,98.7,8,6,No
U06304,2025-12-12,21,Analyst,7.2,10.0,6.8,4.0,9.0,60,130,119,0,4,9.0,98.4,7,2,Yes
U03330,2025-12-12,22,Student,7.6,10.0,5.7,2.0,9.7,122,106,45,2,2,10.0,100.0,7,5,Yes
U05161,2025-12-12,59,Freelancer,6.6,9.0,10.2,1.8,7.6,19,137,118,1,7,8.0,58.2,4,1,No
U04938,2025-12-12,21,Analyst,7.9,10.0,6.6,2.5,7.0,62,120,108,1,6,10.0,90.1,6,5,No
U03127,2025-12-12,27,Freelancer,7.2,8.0,7.7,2.3,6.9,9,168,116,1,6,8.0,82.0,9,4,No
U05486,2025-12-12,23,Freelancer,8.2,10.0,6.3,1.7,10.6,50,104,61,1,4,10.0,100.0,4,4,No
U06898,2025-12-12,22,Analyst,7.8,10.0,3.6,1.7,8.5,54,93,28,2,1,7.0,100.0,6,5,No
U03657,2025-12-12,43,Teacher,6.4,9.0,7.7,1.2,5.8,44,116,108,0,4,8.0,92.5,5,3,No
U02133,2025-12-12,30,Teacher,9.3,10.0,6.4,2.3,9.3,28,127,88,3,7,9.0,94.8,8,6,No
U00855,2025-12-12,38,Student,8.0,10.0,9.6,3.8,6.0,16,178,90,1,8,8.0,53.0,10,7,No
U04244,2025-12-12,49,Freelancer,4.8,6.0,6.1,1.0,10.0,26,107,72,0,7,5.0,70.9,6,3,No
U02490,2025-12-12,39,Designer,7.9,10.0,9.2,4.2,11.7,30,177,120,2,4,9.0,93.0,9,8,No
U00711,2025-12-12,22,Student,7.0,8.0,8.1,4.0,5.8,28,155,107,6,5,9.0,63.9,11,6,No
U01969,2025-12-13,42,Software Engineer,6.4,10.0,13.4,3.9,6.4,101,255,177,1,6,10.0,73.9,5,1,No
U06462,2025-12-13,29,Student,7.8,10.0,7.3,2.2,11.2,33,130,88,0,6,9.0,95.2,5,1,No
U04597,2025-12-13,21,Freelancer,5.1,7.0,6.0,2.9,7.4,28,119,97,2,6,6.0,58.9,5,5,No
U05054,2025-12-13,33,Analyst,6.5,7.0,9.6,5.9,6.6,4,204,146,2,8,5.0,53.3,8,4,No
U03621,2025-12-13,26,Analyst,8.0,9.0,10.3,4.3,7.8,19,182,141,0,7,7.0,77.3,9,6,No
U01469,2025-12-13,59,Software Engineer,6.9,9.0,9.1,2.7,7.4,20,174,137,4,5,7.0,73.2,8,4,No
U04768,2025-12-13,36,Analyst,5.6,9.0,6.6,2.5,8.9,58,123,68,3,6,9.0,88.9,9,5,Yes
U05751,2025-12-13,35,Student,8.2,10.0,7.0,0.9,6.2,55,101,76,1,2,9.0,84.8,10,7,Yes
U01033,2025-12-13,43,Teacher,9.0,10.0,6.2,1.3,7.2,10,103,65,1,4,10.0,89.5,10,8,Yes
U03794,2025-12-13,56,Analyst,5.3,7.0,8.6,3.6,3.2,37,151,100,2,6,7.0,58.3,8,4,No
U02273,2025-12-13,49,Software Engineer,8.2,10.0,10.1,3.7,9.0,61,169,129,1,4,10.0,90.1,3,1,Yes
U05586,2025-12-13,56,Analyst,8.3,10.0,11.1,5.2,6.5,89,221,157,1,7,9.0,78.7,9,5,Yes
U03334,2025-12-13,49,Designer,8.5,10.0,10.0,3.2,9.6,25,169,129,3,5,9.0,71.0,11,7,Yes
U06531,2025-12-13,36,Freelancer,6.8,9.0,7.5,3.0,7.4,55,172,101,1,6,9.0,82.9,7,1,No
U01716,2025-12-13,28,Student,9.0,10.0,5.1,2.2,11.9,58,95,78,3,2,9.0,100.0,9,6,No
U00543,2025-12-13,56,Freelancer,5.3,6.0,6.0,2.6,9.0,14,100,74,3,7,7.0,69.7,13,6,No
U06772,2025-12-13,27,Student,6.4,10.0,7.0,1.3,7.9,73,124,94,3,2,10.0,89.9,7,5,Yes
U05860,2025-12-14,21,Teacher,6.9,7.0,8.3,2.8,9.2,44,140,107,1,5,10.0,86.5,5,4,No
U06581,2025-12-14,37,Designer,6.4,10.0,4.8,1.8,10.6,27,101,53,0,3,6.0,85.5,7,7,No
U06709,2025-12-14,31,Designer,8.0,10.0,7.4,1.3,9.1,41,133,62,2,6,8.0,83.6,6,4,No
U04112,2025-12-14,51,Software Engineer,6.3,8.0,3.6,1.6,10.0,11,114,38,3,4,9.0,98.0,10,9,No
U01298,2025-12-14,52,Freelancer,8.9,10.0,11.3,4.7,9.4,29,184,135,4,9,8.0,69.9,6,5,Yes
U01225,2025-12-14,54,Teacher,8.7,10.0,3.8,0.5,12.0,27,53,44,3,3,9.0,100.0,8,6,No
U06637,2025-12-14,24,Software Engineer,5.7,10.0,8.4,3.6,7.4,4,167,123,2,8,6.0,51.0,6,4,No
U05074,2025-12-14,22,Student,7.8,10.0,3.3,,11.6,13,82,43,4,5,9.0,100.0,9,6,Yes
U03419,2025-12-14,34,Student,7.4,9.0,6.7,1.0,9.0,37,116,85,0,3,9.0,97.5,6,4,No
U04787,2025-12-14,33,Student,6.9,7.0,3.8,1.0,10.2,26,84,64,2,4,9.0,98.7,8,7,Yes
U02282,2025-12-14,23,Student,5.7,7.0,4.0,0.5,8.8,17,59,73,1,4,6.0,79.4,5,3,No
U01771,2025-12-14,29,Software Engineer,4.5,8.0,6.4,1.9,12.0,16,111,86,2,7,9.0,68.8,3,3,No
U06960,2025-12-15,51,Student,6.2,8.0,3.6,1.3,8.4,30,66,34,1,3,10.0,100.0,4,2,No
U03552,2025-12-15,24,Software Engineer,4.4,8.0,10.0,3.2,7.9,63,203,100,3,7,6.0,58.1,10,3,No
U00599,2025-12-15,42,Software Engineer,7.9,8.0,12.0,7.3,4.1,55,267,157,1,8,9.0,64.7,5,2,No
U03263,2025-12-15,30,Software Engineer,7.6,10.0,7.3,3.1,11.1,48,136,89,2,4,10.0,100.0,10,6,No
U04361,2025-12-15,19,Student,7.1,10.0,6.4,1.2,10.2,14,134,59,0,6,6.0,78.3,8,4,Yes
U02002,2025-12-15,60,Teacher,6.5,9.0,8.0,3.4,9.4,18,115,97,4,5,8.0,77.7,13,8,No
U06771,2025-12-15,47,Analyst,8.7,10.0,4.3,1.8,9.6,74,85,62,2,1,9.0,100.0,10,6,No
U00439,2025-12-15,53,Teacher,6.3,10.0,6.9,4.5,12.0,4,145,97,1,7,7.0,83.0,8,6,No
U04804,2025-12-15,58,Designer,6.9,10.0,7.4,1.2,10.3,6,138,101,2,6,10.0,89.1,9,6,No
U00998,2025-12-15,39,Teacher,8.0,10.0,4.0,2.3,10.6,10,74,54,1,4,7.0,79.8,7,4,No
U00329,2025-12-15,48,Student,5.1,8.0,7.1,3.1,11.3,12,145,74,1,5,8.0,75.4,3,3,No
U05282,2025-12-15,53,Designer,6.1,6.0,7.3,1.9,11.4,4,121,91,1,6,6.0,81.9,9,6,Yes
U06556,2025-12-15,33,Freelancer,6.8,7.0,10.5,5.1,5.0,9,189,160,1,10,8.0,47.0,6,3,No
U01629,2025-12-15,42,Software Engineer,8.4,10.0,7.6,5.3,7.1,38,147,99,2,4,9.0,87.8,4,2,Yes
U03675,2025-12-15,41,Designer,5.5,9.0,4.8,1.2,8.7,33,81,83,2,2,7.0,88.8,14,8,No
U04540,2025-12-15,49,Software Engineer,7.2,9.0,4.7,2.6,8.0,76,70,55,3,2,10.0,100.0,8,5,No
U05621,2025-12-15,30,Freelancer,6.5,10.0,9.1,4.9,8.5,59,161,129,3,6,8.0,83.0,8,4,No
U03752,2025-12-16,41,Freelancer,7.6,9.0,8.9,2.0,9.1,11,117,97,1,7,8.0,74.6,9,7,No
U03768,2025-12-16,57,Analyst,8.7,10.0,7.0,3.1,8.4,32,148,91,1,4,10.0,91.4,4,3,No
U01398,2025-12-16,22,Freelancer,6.3,7.0,5.2,3.6,9.8,33,91,72,3,5,7.0,77.0,6,3,No
U02637,2025-12-16,22,Designer,6.9,9.0,6.6,1.9,8.3,12,110,83,0,6,9.0,90.5,6,2,No
U02096,2025-12-16,27,Analyst,7.9,10.0,7.2,2.5,7.6,16,150,82,3,3,10.0,92.5,6,3,Yes
U02347,2025-12-16,38,Software Engineer,6.0,7.0,6.7,4.3,7.5,28,130,98,0,6,7.0,73.4,10,3,Yes
U01792,2025-12-16,56,Teacher,10.0,10.0,2.7,0.6,12.0,22,66,39,1,2,10.0,100.0,6,3,No
U01784,2025-12-16,53,Software Engineer,7.1,10.0,2.6,0.7,10.6,23,55,36,1,4,10.0,100.0,7,5,Yes
U00969,2025-12-16,50,Analyst,8.5,10.0,7.4,1.4,5.6,28,161,95,4,5,10.0,77.9,8,5,No
U03387,2025-12-16,25,Analyst,5.3,8.0,1.0,0.8,11.6,72,53,27,1,2,8.0,96.2,3,3,No
U03443,2025-12-16,47,Designer,7.6,10.0,7.6,3.1,5.4,39,163,116,2,6,8.0,69.7,6,2,Yes
U01633,2025-12-16,32,Teacher,8.7,10.0,7.3,4.5,10.5,33,145,113,1,3,10.0,100.0,7,5,Yes
U04916,2025-12-16,39,Teacher,8.9,10.0,7.9,2.5,8.2,19,120,85,4,4,9.0,91.6,4,3,No
U02338,2025-12-16,38,Software Engineer,8.7,10.0,5.7,2.5,8.9,35,112,78,2,5,8.0,99.5,6,2,No
U01891,2025-12-16,37,Student,3.4,4.0,5.7,1.7,8.5,30,113,67,1,4,9.0,72.1,11,8,Yes
U05201,2025-12-16,58,Student,8.2,10.0,3.1,1.5,12.0,32,95,36,1,3,10.0,100.0,8,6,No
U02613,2025-12-16,23,Student,6.9,8.0,4.5,2.4,6.9,11,117,83,3,4,7.0,76.7,2,1,No
U06892,2025-12-16,54,Software Engineer,5.8,7.0,2.1,0.8,7.8,35,71,6,1,2,9.0,100.0,8,6,No
U03834,2025-12-16,38,Designer,5.9,9.0,4.8,2.6,9.4,26,96,65,1,4,10.0,97.3,8,5,No
U04684,2025-12-16,40,Analyst,5.2,8.0,3.8,2.9,10.9,63,90,47,3,2,8.0,100.0,4,3,No
U01544,2025-12-16,51,Analyst,8.2,10.0,6.8,3.0,8.4,50,138,90,5,6,10.0,94.3,7,5,No
U00579,2025-12-16,48,Software Engineer,6.5,10.0,12.8,3.9,4.0,49,218,158,0,9,9.0,51.3,5,2,No
U05754,2025-12-16,50,Software Engineer,5.0,9.0,7.9,4.8,8.6,118,129,121,0,3,10.0,87.3,5,2,Yes
U03819,2025-12-16,58,Analyst,7.4,9.0,4.8,0.6,9.8,12,105,37,2,5,10.0,90.0,4,4,No
U03839,2025-12-16,37,Teacher,6.9,9.0,8.0,5.2,7.6,6,150,109,0,7,7.0,63.5,5,2,No
U06211,2025-12-17,51,Freelancer,6.3,9.0,10.6,3.8,5.2,29,165,128,2,6,8.0,59.6,4,4,Yes
U02922,2025-12-17,35,Software Engineer,8.1,10.0,4.8,3.2,6.6,13,154,80,5,3,9.0,91.2,8,5,No
U01029,2025-12-17,55,Teacher,5.9,10.0,5.5,1.1,12.0,47,83,65,1,5,8.0,92.5,8,6,Yes
U05048,2025-12-17,38,Freelancer,6.1,10.0,6.0,3.6,7.8,19,132,97,0,5,8.0,73.8,7,4,Yes
U03531,2025-12-17,58,Analyst,7.0,10.0,4.9,0.6,8.3,44,79,63,1,3,8.0,93.7,5,2,No
U01177,2025-12-17,40,Analyst,6.8,10.0,4.8,1.2,10.9,106,99,76,2,3,10.0,100.0,6,3,Yes
U01988,2025-12-17,45,Student,7.3,10.0,5.0,2.1,8.2,64,111,81,0,2,10.0,97.8,3,2,No
U03246,2025-12-17,30,Designer,5.6,7.0,5.5,3.5,9.3,59,123,85,2,5,9.0,87.1,7,2,No
U04009,2025-12-17,29,Teacher,5.5,5.0,2.1,0.8,10.5,10,52,9,1,5,10.0,92.1,6,5,No
U04447,2025-12-17,29,Analyst,8.4,10.0,5.6,2.8,8.3,33,73,72,3,3,8.0,95.5,5,2,Yes
U04334,2025-12-17,24,Student,8.1,10.0,5.5,2.9,9.6,24,118,87,3,4,7.0,88.6,10,7,No
U04137,2025-12-17,45,Teacher,7.7,10.0,10.3,6.2,7.4,9,219,128,2,8,7.0,67.3,7,4,Yes
U01477,2025-12-17,41,Software Engineer,6.8,10.0,6.1,2.7,6.6,50,99,81,1,6,8.0,75.1,5,3,Yes
U01768,2025-12-17,32,Freelancer,6.7,9.0,7.5,5.0,9.4,63,153,115,1,4,7.0,85.8,9,8,Yes
U03856,2025-12-17,57,Teacher,6.9,7.0,6.1,3.0,9.5,27,121,78,0,4,10.0,91.5,6,1,No
U06868,2025-12-17,43,Student,8.2,10.0,4.7,0.8,7.4,35,111,64,1,4,7.0,88.4,6,4,No
U06185,2025-12-18,40,Teacher,8.8,10.0,6.2,3.8,9.0,34,134,72,2,4,10.0,100.0,8,4,Yes
U02740,2025-12-18,22,Freelancer,4.5,6.0,5.1,2.0,12.0,10,82,61,1,4,7.0,95.3,5,2,No
U02231,2025-12-18,23,Freelancer,6.4,10.0,5.0,2.8,8.6,19,112,78,2,5,10.0,73.3,6,5,Yes
U02143,2025-12-18,20,Software Engineer,8.0,10.0,10.4,6.8,6.1,20,213,158,2,5,7.0,69.8,5,2,No
U04822,2025-12-18,41,Student,5.0,8.0,7.0,2.3,8.6,69,120,74,1,6,9.0,70.9,11,7,No
U00936,2025-12-18,52,Student,9.4,10.0,7.9,4.2,12.0,59,157,100,0,4,10.0,100.0,8,8,No
U04154,2025-12-18,49,Teacher,7.9,10.0,4.7,2.9,8.9,10,85,79,2,2,8.0,85.2,15,12,Yes
U05145,2025-12-18,55,Software Engineer,8.8,10.0,5.5,1.6,8.7,8,105,71,2,4,9.0,88.6,4,3,Yes
U04729,2025-12-18,42,Teacher,6.9,10.0,11.1,3.2,7.0,69,195,114,3,7,10.0,75.4,6,4,No
U05090,2025-12-18,30,Designer,7.5,10.0,8.3,4.0,8.3,54,155,100,2,3,10.0,97.8,2,2,No
U03308,2025-12-18,40,Teacher,6.9,8.0,9.2,1.5,8.0,7,147,101,4,6,8.0,71.3,8,4,Yes
U00026,2025-12-18,39,Analyst,6.4,9.0,7.6,3.3,8.3,41,148,102,1,5,9.0,66.4,5,4,No
U03291,2025-12-18,45,Analyst,7.0,10.0,9.0,2.7,9.7,10,191,121,1,6,8.0,73.4,9,4,No
U04059,2025-12-18,24,Teacher,6.8,9.0,6.1,3.3,11.5,30,112,106,0,6,10.0,87.2,12,7,No
U01584,2025-12-18,28,Software Engineer,5.4,9.0,8.3,4.3,4.0,23,189,128,1,8,6.0,53.0,5,2,No
U04640,2025-12-18,37,Student,9.4,10.0,6.6,4.4,10.9,19,131,79,2,5,7.0,89.8,8,6,No
U04272,2025-12-18,54,Software Engineer,5.5,9.0,7.9,4.0,7.7,23,164,101,3,7,7.0,65.2,8,2,Yes
U02952,2025-12-19,37,Teacher,7.8,10.0,8.1,4.0,6.4,20,200,114,2,8,9.0,79.1,8,3,No
U04760,2025-12-19,21,Freelancer,8.2,9.0,4.2,0.0,8.8,24,50,39,0,4,10.0,96.5,7,4,Yes
U01571,2025-12-19,27,Designer,6.2,10.0,7.4,2.1,8.1,15,155,103,0,6,8.0,79.4,2,2,No
U04553,2025-12-19,21,Designer,7.8,10.0,1.7,0.7,12.0,14,35,26,3,2,10.0,100.0,8,8,No
U06345,2025-12-19,48,Freelancer,9.4,10.0,8.1,2.0,6.7,28,111,92,0,4,9.0,85.5,4,3,Yes
U01554,2025-12-19,51,Freelancer,8.0,9.0,6.5,2.9,8.4,9,131,96,1,4,6.0,81.5,10,7,Yes
U00053,2025-12-19,53,Designer,7.5,10.0,6.2,1.5,8.8,74,129,57,2,1,9.0,100.0,4,2,No
U04837,2025-12-19,34,Analyst,7.2,10.0,3.0,0.2,8.5,43,40,28,1,1,9.0,100.0,2,1,No
U00928,2025-12-19,48,Software Engineer,5.6,10.0,9.8,6.4,7.3,44,202,144,3,7,5.0,62.1,6,3,Yes
U03310,2025-12-19,44,Student,7.3,9.0,2.4,0.9,12.0,34,82,41,1,3,9.0,100.0,6,6,Yes
U00415,2025-12-19,29,Teacher,4.9,,4.1,1.5,8.6,40,75,47,3,7,7.0,79.0,8,5,No
U06894,2025-12-19,60,Student,8.3,10.0,3.4,0.2,6.8,40,46,36,1,2,9.0,100.0,6,5,No
U05348,2025-12-19,19,Freelancer,8.4,10.0,8.0,1.0,5.1,36,110,107,0,5,9.0,84.5,2,2,No
U00354,2025-12-19,24,Software Engineer,7.0,,4.1,3.0,11.3,7,72,71,1,4,10.0,100.0,11,8,Yes
U04770,2025-12-19,43,Student,5.8,7.0,9.3,3.9,6.8,19,170,136,2,8,7.0,48.8,5,1,No
U01172,2025-12-19,35,Analyst,7.3,10.0,9.8,5.8,4.2,17,212,143,2,6,8.0,72.6,8,5,Yes
U05056,2025-12-19,34,Teacher,4.8,8.0,5.5,3.8,8.3,62,114,99,1,6,8.0,87.6,9,4,No
U04358,2025-12-19,46,Teacher,6.2,10.0,7.7,1.5,9.1,37,97,99,1,5,10.0,94.0,2,0,Yes
U03721,2025-12-19,54,Freelancer,7.1,9.0,6.3,1.8,7.4,23,129,78,0,5,9.0,96.6,9,5,Yes
U01134,2025-12-19,46,Teacher,6.7,10.0,6.2,1.9,9.2,100,86,80,3,6,9.0,91.1,8,4,No
U05400,2025-12-19,42,Analyst,7.2,9.0,7.7,2.7,7.8,66,151,111,0,5,8.0,80.2,7,6,Yes
U05341,2025-12-20,48,Analyst,7.3,7.0,7.0,2.6,9.3,36,109,83,1,5,10.0,100.0,3,3,No
U05735,2025-12-20,47,Student,8.0,10.0,3.8,0.1,9.5,15,63,30,0,3,10.0,100.0,6,4,Yes
U06263,2025-12-20,39,Teacher,6.7,9.0,2.5,0.9,11.2,6,68,31,1,5,10.0,99.7,4,2,No
U01753,2025-12-20,46,Analyst,5.6,10.0,4.0,1.5,10.4,72,48,61,0,1,8.0,91.6,3,1,No
U05082,2025-12-20,37,Software Engineer,6.3,7.0,8.1,3.5,4.7,18,152,109,2,6,8.0,61.5,12,4,No
U00372,2025-12-20,39,Software Engineer,7.3,7.0,7.2,3.5,8.3,48,136,96,5,5,10.0,100.0,5,5,No
U05918,2025-12-20,57,Freelancer,5.5,9.0,9.3,5.9,7.8,55,194,139,3,5,7.0,73.2,8,5,No
U04225,2025-12-20,45,Analyst,5.8,10.0,3.9,0.9,12.0,59,82,42,3,4,7.0,92.5,5,4,No
U04466,2025-12-20,47,Teacher,6.2,10.0,4.3,1.1,8.3,12,101,51,1,5,9.0,81.3,7,5,Yes
U06069,2025-12-20,46,Teacher,4.6,8.0,7.5,3.9,3.1,29,156,123,2,8,8.0,49.0,10,4,No
U06196,2025-12-20,20,Analyst,8.3,10.0,8.1,4.5,6.2,57,129,108,1,7,10.0,80.8,4,3,No
U03193,2025-12-20,36,Student,8.3,10.0,5.4,2.5,5.8,10,112,57,0,6,8.0,70.2,11,6,No
U05140,2025-12-20,59,Student,5.2,9.0,6.4,3.4,8.1,58,136,79,1,4,7.0,82.1,3,2,Yes
U01339,2025-12-20,24,Analyst,7.6,10.0,7.0,3.2,7.1,85,153,110,0,4,10.0,90.6,6,1,No
U04018,2025-12-20,58,Student,5.9,6.0,3.6,1.3,7.5,117,53,56,1,1,10.0,100.0,8,5,Yes
U03220,2025-12-20,60,Teacher,6.2,6.0,6.6,2.8,10.5,25,131,89,1,5,8.0,96.5,8,7,No
U04048,2025-12-20,23,Analyst,4.8,8.0,7.6,2.8,7.8,30,178,96,1,9,6.0,52.4,5,1,Yes
U00282,2025-12-20,38,Analyst,7.3,10.0,6.1,2.2,8.4,54,109,70,0,2,9.0,100.0,5,3,Yes
U02119,2025-12-20,56,Student,6.0,6.0,5.1,2.6,11.0,11,91,82,2,4,7.0,69.0,12,9,Yes
U01989,2025-12-20,46,Freelancer,6.3,9.0,2.8,0.3,6.8,85,90,38,0,2,10.0,98.2,4,1,Yes
U04392,2025-12-20,21,Designer,7.5,8.0,5.5,,11.7,61,112,64,3,3,10.0,100.0,6,4,No
U02168,2025-12-20,33,Student,5.2,8.0,4.8,1.5,7.8,66,68,57,2,4,9.0,80.0,9,4,No
U03430,2025-12-20,40,Freelancer,8.7,,9.1,2.8,9.1,26,153,101,1,5,7.0,81.7,4,3,No
U01057,2025-12-20,58,Designer,6.6,9.0,6.2,2.1,6.6,17,131,67,1,5,7.0,78.2,7,2,No
U03959,2025-12-20,60,Analyst,6.3,7.0,6.7,2.4,7.8,15,115,73,3,6,6.0,76.8,8,5,No
U06729,2025-12-20,41,Designer,7.4,10.0,5.8,3.0,9.2,23,135,97,1,7,6.0,72.5,7,4,No
U00344,2025-12-20,26,Freelancer,6.7,10.0,2.6,0.3,11.4,23,51,51,4,3,8.0,100.0,4,4,Yes
U01107,2025-12-20,45,Student,9.0,9.0,6.3,3.4,6.0,58,120,125,0,3,10.0,89.6,3,3,No
U03558,2025-12-20,38,Analyst,6.4,10.0,9.4,1.9,8.2,16,143,113,1,8,8.0,56.5,8,4,No
U00584,2025-12-21,43,Student,6.8,7.0,5.9,3.3,7.4,63,164,72,1,6,8.0,88.9,5,3,No
U00192,2025-12-21,50,Teacher,7.0,10.0,4.2,1.5,10.3,24,101,63,1,3,10.0,100.0,4,0,No
U01242,2025-12-21,39,Student,7.2,9.0,10.6,3.3,5.0,48,192,130,1,6,5.0,44.4,5,2,Yes
U04548,2025-12-21,22,Designer,4.8,9.0,4.7,0.6,12.0,35,104,58,2,6,8.0,90.6,6,2,No
U01830,2025-12-21,57,Analyst,7.3,10.0,9.2,5.9,5.8,36,198,144,1,6,10.0,63.9,5,2,No
U00849,2025-12-21,43,Freelancer,3.5,6.0,6.0,2.9,7.3,54,108,84,2,5,8.0,65.9,10,4,No
U02042,2025-12-21,48,Teacher,8.0,10.0,3.4,2.7,7.5,46,107,56,1,5,10.0,96.5,7,4,No
U04693,2025-12-21,53,Analyst,7.0,10.0,6.8,0.8,3.5,23,105,81,2,5,6.0,75.9,9,6,No
U05695,2025-12-21,48,Designer,7.1,10.0,3.4,2.3,8.3,17,122,65,2,4,8.0,85.1,9,6,Yes
U00425,2025-12-21,22,Analyst,5.6,8.0,7.4,3.3,8.6,69,149,97,1,5,8.0,91.4,3,2,No
U01869,2025-12-21,43,Designer,6.4,10.0,9.1,6.0,6.8,100,170,133,1,6,7.0,76.6,3,0,No
U04846,2025-12-21,60,Student,6.9,10.0,6.2,0.6,11.5,43,121,71,2,4,10.0,97.6,5,3,No
U00147,2025-12-21,39,Freelancer,8.0,9.0,1.1,0.6,11.9,54,52,29,0,1,10.0,100.0,7,6,Yes
